1.31,0,1
0.36,1.44,1
1.33,1.78,1
0.76,0.85,1
0.46,0.46,1
0.14,0.14,1
0.18,1.59,1
0.18,1.59,1
0.38,0.19,1
0.35,1.52,1
0.93,1.52,1
0.48,0.48,1
0,0,1
0.59,0.59,1
0,1.21,1
0.38,0.19,1
0,0,1
0.33,0.33,1
0.67,0,1
0.11,0.46,1
0,1.55,1
0,0.96,1
0.7,1.05,1
0.55,0.55,1
0.29,0.29,1
0,0,1
0.35,1.52,1
1.16,3.48,1
0.03,0.1,1
0,0.84,1
0.51,0.25,1
0.76,0.85,1
0.72,0.24,1
0.43,0.87,1
0.29,0,1
0.14,0.28,1
0.62,1.25,1
0.67,0.33,1
0.14,0.28,1
0.15,0.15,1
0.29,0.14,1
0,0,1
0.66,0.22,1
0.49,1.48,1
0.94,0.94,1
0.4,0.09,1
0.66,0.22,1
1.56,0,1
1.11,1.11,1
3.03,0.43,1
0.91,1.82,1
0.76,0.76,1
1.44,0,1
0.76,0.76,1
0.71,0.35,1
0,0,1
0.36,1.44,1
0.88,0.88,1
0.36,0.6,1
0,1.31,1
0,0,1
0,0,1
1.92,0,1
0.09,0.29,1
0,0,1
0.41,0,1
0.62,0.31,1
0,0.26,1
0.67,0.22,1
0.24,1.34,1
0.24,1.34,1
0.31,0,1
0.51,0.51,1
0.48,0.48,1
0,0,1
0.89,1.79,1
0.71,0.17,1
0,0,1
0,0,1
0,0.42,1
0,0.45,1
0,0,1
0,0,1
1.25,2.5,1
0,0,1
0,0,1
0.52,1.26,1
0,0.23,1
0.36,0.09,1
0,0,1
0,0,1
0,0,1
0,0,1
0.64,0.64,1
0,0,1
0.32,0.64,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0.88,1
0.41,0.82,1
0,0,1
0.43,0.1,1
0.32,0.32,1
0.09,0.39,1
0,0,1
0.1,0.4,1
0.37,1.11,1
0.76,0.85,1
0.51,0.25,1
0,1.05,1
0.3,1.02,1
0.1,0.4,1
0,0.44,1
0.62,0.31,1
0,0,1
0,0,1
0.62,0,1
0.64,0.17,1
0.29,0.14,1
0,0,1
0,0,1
0.48,0.48,1
0.76,0.85,1
0.19,0.19,1
0.35,1.07,1
0,0,1
0.26,0.13,1
1.18,0.39,1
0,0,1
0.57,0.12,1
0.87,0,1
0.53,0.53,1
0.35,0.35,1
0.51,1.7,1
0,0,1
0.85,0,1
0,0,1
0.52,0,1
0,0,1
0,0,1
0,0,1
0.15,0.62,1
0.35,1.18,1
0.27,0.36,1
0.47,0.47,1
0.29,0,1
0,0.81,1
0.29,0,1
0.33,0.13,1
0.2,0.4,1
0.57,0,1
0.59,0,1
0.2,0.81,1
0,1.55,1
0,0,1
0,0,1
0.53,0.21,1
0,0,1
0,0,1
0.28,0,1
0,0,1
0.28,1.43,1
0,0.87,1
0.55,2.23,1
0,0,1
0,0.81,1
0,0,1
0,1.61,1
0,0,1
0.4,0.4,1
0.61,0.41,1
1.81,0,1
0,2,1
0.28,0.14,1
0.84,0.28,1
0.33,0,1
1.02,0.68,1
0.25,0,1
0.78,1.17,1
0.49,1.48,1
0.68,0,1
0.32,0.64,1
0,0.91,1
0.62,0,1
0.62,0,1
0,0,1
0,0,1
0.99,0.24,1
0.4,0.14,1
0,0,1
0,0,1
0,0,1
0.75,0.25,1
0,0,1
0.59,0,1
0.59,0,1
0.59,0,1
0,0,1
0,0,1
0.13,0.55,1
0.46,0,1
0.27,0.36,1
0.13,0.55,1
0.59,0,1
0,0.28,1
0.36,0.36,1
0.47,1.18,1
0,0,1
0,0,1
0,0,1
0.68,1.92,1
0,0,1
0.55,0.22,1
0,0,1
0.11,0.45,1
0,0,1
0,1.28,1
0,0,1
0,0,1
0.46,0.05,1
0,0,1
0.58,0,1
0.69,0.34,1
0.77,0.25,1
1.24,1.24,1
0,0,1
0.84,0,1
0,0,1
0.27,0.36,1
0.11,0.45,1
0.88,0.44,1
1.01,0.8,1
0.11,0.45,1
0.38,0.19,1
0.9,0.45,1
0.67,0.22,1
0,0,1
0,0,1
0,0,1
0,0,1
0.47,1.41,1
0,0,1
0.29,1.07,1
0,0.82,1
0.09,0,1
0,0,1
0,0,1
1.47,0,1
0.31,0.62,1
0.71,0.61,1
0,0,1
0.35,0.14,1
0,0,1
0.71,0.35,1
0.64,0.32,1
0.84,0.28,1
1.29,0.32,1
0.58,0.63,1
0.63,0,1
0.88,0.44,1
1.26,0,1
0,0,1
0,0.57,1
0.89,0,1
0,0,1
0,0,1
0,0,1
0.52,0.26,1
0,0,1
0,0.43,1
0.44,0,1
0.98,0.32,1
0,0.89,1
0.33,0,1
0.94,0,1
0.36,0.36,1
0.66,1.33,1
0.75,0.3,1
1.72,0,1
0,0,1
0,0,1
0.84,0.28,1
0.49,0.04,1
0.35,0.7,1
1.23,1.54,1
0.84,0.56,1
1.05,0.35,1
0.32,1.13,1
0.26,0.39,1
1.29,0,1
0.57,0.48,1
1.7,1.02,1
0,0.8,1
0,3.33,1
0.28,0.16,1
0,0.41,1
0,0.42,1
0.7,0.6,1
0.28,0.16,1
0.52,0,1
0,0,1
0.61,0,1
0.77,1.55,1
0.48,0.16,1
0.55,0.63,1
0.35,0.14,1
0.32,0.25,1
2.22,0,1
0,1.91,1
0.25,0,1
0,0,1
1.29,0,1
0,0,1
0,0.59,1
1.01,0.8,1
0.33,1.65,1
0.93,0,1
1.01,0.8,1
0.58,0.15,1
0.71,0.51,1
0,0,1
0.71,0.71,1
1.47,1.3,1
0.7,0.6,1
0,0,1
0,0.84,1
0.47,0,1
0,0,1
0.99,0.99,1
0.32,0.25,1
0.47,0,1
0,0,1
0,0.47,1
1.47,1.3,1
0,0.47,1
0,0,1
0.47,0.7,1
0,0.38,1
1.65,0.99,1
1.64,0.98,1
0.61,1.03,1
1.01,0.8,1
1.24,0.41,1
1.24,0.41,1
0.93,0.93,1
1.63,0,1
0,0.39,1
0,0,1
0,0,1
0.24,0.72,1
0.17,1.44,1
0.32,0.98,1
0.64,0.35,1
0.71,0.89,1
0.38,1.15,1
0.72,2.91,1
0.22,0.67,1
0,0,1
0.53,0.8,1
0.89,1.79,1
0.34,0,1
0.52,1.58,1
0,0.43,1
0.67,0.27,1
0.24,0,1
1.1,0.73,1
0,0,1
0.34,0,1
0.51,0.34,1
0.86,0.57,1
0,0,1
0.75,0.75,1
0.32,0.65,1
0.67,0.5,1
0.66,0.49,1
0.69,0.51,1
1.47,0,1
0.2,0.13,1
0.56,0,1
0.67,0.5,1
0,0.76,1
0,0.93,1
0,3.69,1
0,0.94,1
0.26,0.53,1
0.47,1.41,1
0,0.89,1
0.18,0.55,1
0.17,1.45,1
0,0,1
0.44,1.32,1
0.74,0.24,1
0,0.52,1
0,0,1
0.42,2.53,1
0,3.98,1
0,0.49,1
0.98,0.78,1
0,0,1
0.17,1.47,1
0,0,1
0.27,0.36,1
0.55,0.22,1
0,0.64,1
0.95,0,1
0.54,0.21,1
0.27,0.36,1
0.27,0.36,1
0,0,1
0.32,0.98,1
0.59,0,1
0,0,1
0.5,0,1
0,0.56,1
0,1.45,1
0.27,0.36,1
0.82,1.37,1
0.74,1.85,1
0.68,0,1
0.25,0.5,1
0.82,0.52,1
0.76,0.85,1
0,0,1
0.28,0,1
0,0,1
1.7,1.02,1
0,0,1
0,0.51,1
0.97,0.48,1
1.7,1.02,1
0.27,0.36,1
0.76,0.85,1
0,0,1
0,0,1
0,0,1
0.43,0.14,1
0.58,0.46,1
0.33,0.33,1
0.95,0.47,1
0.93,0.46,1
0.27,0.36,1
0.73,0,1
0,0,1
0.74,0,1
0.11,0.47,1
0.73,0,1
0,0,1
0.33,0.13,1
1.35,1.01,1
0,2.38,1
0.09,0.36,1
0.53,0.53,1
0.52,0.52,1
0.51,0.51,1
0.31,1.05,1
1.11,0,1
0.63,0.47,1
0,0,1
0.63,0.47,1
0.32,0.64,1
0,1.26,1
0.1,0.4,1
0,0.09,1
0,0,1
0,0,1
0,0,1
0.71,0.39,1
0,0,1
1.5,0.75,1
1.51,0.75,1
0.52,0.31,1
0,0,1
0,0,1
0.31,0.31,1
0,0,1
0,0,1
1.17,0.39,1
0,0,1
0.09,0.39,1
0.41,0.1,1
0.28,0.09,1
0.63,0.82,1
1.11,1.11,1
0,0,1
1.11,0.37,1
1.11,0.37,1
0,0,1
0.51,0.17,1
0.17,1.43,1
0,1.46,1
0,0.37,1
0.67,0.22,1
0.57,0.09,1
0.44,0.88,1
0,0,1
0,0,1
0,0,1
0.92,0.46,1
0.94,0.47,1
0.9,0.9,1
0.82,0.52,1
1.28,0,1
0.98,0,1
0.95,0.47,1
0.94,0.47,1
0.89,1.79,1
0.89,1.78,1
1.7,1.02,1
0,0,1
0,0,1
0,0,1
0,0.73,1
0,0,1
0.41,0.13,1
0,0.94,1
1.13,1.13,1
0.14,0.29,1
0.55,0,1
1.31,0,1
1.31,0,1
0,0,1
2.99,0.42,1
0,3.12,1
0.04,0.14,1
0.76,0.76,1
0,0,1
0.63,0.21,1
0.37,0,1
0.98,0,1
0.29,0.14,1
0.4,0,1
0,0,1
1.31,0,1
0,0,1
0,0,1
0,0,1
0.32,0.65,1
0,0,1
0.24,0.49,1
0.32,0.64,1
0.32,0.64,1
0.78,1.56,1
0,0,1
0.78,1.57,1
0.37,1.51,1
0,0.96,1
0,0.43,1
0.78,1.57,1
1.62,2.43,1
0.31,0.15,1
0.87,0.87,1
0,0,1
1.58,1.58,1
0,0,1
0,0,1
0,0.94,1
0,0,1
0.4,0.34,1
0.4,0.34,1
0,0,1
0,0,1
1.9,1.14,1
1.9,1.14,1
1.9,1.14,1
0,0.21,1
0,0.2,1
0,0.65,1
0,0.21,1
0,0.2,1
0.3,0.3,1
0.32,0.64,1
0.76,0.85,1
1.83,0,1
0,3.09,1
0,3.12,1
0,3.09,1
0.46,2.8,1
0,0,1
1.31,2.63,1
0,0,1
0,0,1
1.29,0,1
0.05,0.02,1
1.33,0.66,1
1.35,0.67,1
0,0.53,1
0,0,1
0,0.53,1
0,0,1
0.71,0.23,1
0.23,0.23,1
0.71,0.23,1
0.57,0.28,1
0,0,1
0,0,1
0,0.16,1
0.27,0,1
0.85,0.85,1
0.64,1.29,1
0,0,1
0,0,1
0.56,0,1
1.07,0.53,1
1.31,0,1
0,0,1
0.68,0,1
0.38,0,1
0.27,0.27,1
0.94,0.31,1
0,0,1
1.01,0.8,1
0.81,0.81,1
0,0,1
0,0,1
0.41,2.06,1
0.41,2.06,1
0.41,2.06,1
0,0,1
0.9,0.45,1
0.9,0.45,1
0.91,0.45,1
0.82,0.41,1
0.59,0.39,1
1.31,0,1
1.31,0,1
0.6,0,1
0.94,0.94,1
1.81,0,1
0,0,1
0,0,1
0.51,0.51,1
0.5,0.5,1
1.85,0,1
0.59,0.39,1
1.81,0,1
0.15,0.9,1
0.3,0.75,1
0.7,0.44,1
0,0,1
0.4,0.34,1
0,0,1
0.44,1.34,1
0,0.77,1
0.14,0,1
1.01,0.8,1
0,0.8,1
1.63,0,1
0,1.39,1
0,0,1
0.32,0.65,1
0.32,0.65,1
0.76,0.85,1
0.17,1.52,1
0.27,0,1
0,0,1
0,2.29,1
0,0,1
0,2.16,1
0,0,1
0.7,1.06,1
0.68,0.68,1
0,0.27,1
0.09,0.58,1
1.61,0,1
0,0.97,1
0.56,1.12,1
0.71,0.61,1
0.8,1.61,1
1.31,0,1
0,0,1
0.4,0.34,1
0,0.81,1
0.58,0.87,1
0.18,1.57,1
0.24,0.1,1
1.24,0,1
0.32,0.08,1
0.71,0.6,1
0,0,1
1.31,0,1
0,0,1
0,0.38,1
0,0,1
0.2,0.61,1
0,0,1
0,0,1
0,2.45,1
0.67,0.33,1
0.59,0.39,1
0,0,1
0.17,1.45,1
0.27,0.54,1
0,3.22,1
0.55,1.1,1
0.55,1.1,1
0.31,0.63,1
0.69,1.04,1
0,0,1
0.54,1.08,1
0.57,0.28,1
0.44,0.22,1
0.29,0.88,1
0.81,0.51,1
0.31,0.63,1
0.31,0.63,1
0.17,1.52,1
0.97,0.48,1
1.24,0,1
0.25,0.08,1
0,0,1
0,0,1
0.08,0.43,1
0.08,0.43,1
0.69,0.34,1
0.29,0.29,1
0,0.45,1
0.4,0,1
0,0,1
0.22,1.77,1
0,0,1
0,0.74,1
0,1.28,1
0.37,1.13,1
0,0,1
0.72,1.45,1
1.08,0.54,1
0,0,1
0.48,0.96,1
0,0.98,1
0,0,1
0,0.18,1
0.6,0,1
0,0,1
0.3,0.23,1
0.6,0,1
0,0.58,1
1.4,0.46,1
0.3,0.3,1
0.3,0.3,1
0,0.59,1
0.42,0.08,1
0,0.58,1
0.3,0.3,1
0.3,0.3,1
1.19,0.23,1
1.79,0,1
0,0,1
0.48,0.72,1
0.48,0.72,1
0.25,0.08,1
0,0.87,1
0,0.87,1
0.29,0.29,1
0,0,1
0,0.36,1
0.97,0.38,1
0.08,0.42,1
2.38,0.26,1
0.46,0.05,1
0.54,1.09,1
0.08,0.42,1
1.26,0,1
0,0,1
1.13,0.37,1
0,0,1
0,0,1
0.59,0.39,1
0,0.38,1
0,0,1
1.97,2.46,1
0,0.38,1
0.77,0.19,1
0.74,0,1
0,1.58,1
0.82,0,1
0.14,1.04,1
0.82,0,1
0,0,1
0,1.21,1
0,0,1
0.47,0.05,1
0,1.47,1
1.06,0.53,1
1.24,0,1
0.55,2.23,1
0.55,2.23,1
1.13,0.37,1
0.69,0.17,1
1.15,0.12,1
0.47,1.89,1
0.47,0.05,1
0,1.35,1
0,0,1
0,0,1
0,0,1
0,0.09,1
0.68,1.03,1
0.27,0,1
0,0,1
1.14,0.12,1
0,1.2,1
0.74,0.24,1
0.6,0.6,1
0.46,1.38,1
0.67,0,1
0,0,1
0.49,1.49,1
0,0,1
0,0,1
0.56,2.27,1
0.23,0.23,1
0.56,1.12,1
0.47,1.42,1
0.56,1.12,1
0.48,0.72,1
0.72,1.44,1
0.67,0,1
0,0.47,1
0,0.47,1
0.43,0.04,1
2.5,0,1
1.01,0.8,1
0,0,1
0.56,2.25,1
0,2.38,1
0.55,1.11,1
0,0,1
0.47,0.05,1
0,0,1
0,0,1
0,0,1
0.54,1.08,1
0.58,0,1
0.48,1.44,1
0.48,1.45,1
0.49,1.47,1
0,0,1
0.42,0.04,1
0,0,1
0,0.64,1
0,0.64,1
0,0.64,1
0.3,0,1
1.25,0.2,1
0,3.7,1
0.47,0.07,1
0.55,1.11,1
0,1.59,1
0.56,2.25,1
0.55,1.11,1
0,0.94,1
0.17,0.17,1
0,0,1
0,0,1
0.12,0.36,1
0.29,1.07,1
0,0,1
0.36,0.36,1
0.22,0,1
0,0.68,1
0.42,0,1
0.42,0,1
0.4,0.4,1
0,0,1
0,0,1
0.79,0.26,1
0,2.83,1
0.55,2.22,1
0.72,0.72,1
0.84,0.84,1
0.72,0.72,1
0.81,0.4,1
0.58,0.63,1
0,5,1
0,1.3,1
0,0,1
0,0.32,1
0.64,0.64,1
0,0.49,1
0.88,0.44,1
0.69,0.69,1
0.88,0.44,1
0.88,0.44,1
0.88,0.44,1
0,0,1
1.01,0.8,1
1.66,1.66,1
1.01,0.8,1
0,0.52,1
0.8,0.8,1
1.05,2.63,1
0.17,1.45,1
0,0.52,1
0,0,1
0.4,0.2,1
1.04,1.04,1
1.14,0.12,1
1.15,0.12,1
0.68,0,1
0.72,0,1
0.3,0.61,1
0,1.13,1
0.17,1.45,1
0,0.32,1
0.72,0,1
0.99,0.39,1
0,0.43,1
0.6,0.3,1
0,0,1
0,0,1
0,0.54,1
0.26,0.26,1
0,0.9,1
0,0,1
0.55,0.55,1
0,1.21,1
0,1.06,1
0,1.17,1
0,0,1
0,0.8,1
0,0.8,1
0.35,1.66,1
1.21,0.43,1
0.7,0.6,1
0,0,1
0.4,0.2,1
0.49,0,1
0.65,0.65,1
1.25,1.25,1
0,0,1
0,0,1
0.95,0,1
0.38,0.05,1
0.38,0.05,1
0.55,0.27,1
0,0,1
0.03,0.07,1
0.33,0.08,1
0.27,1.09,1
0.59,0,1
0,3.84,1
0.37,0.14,1
0,0,1
0.78,1.17,1
1.02,0.68,1
0,0,1
0.48,1.45,1
0.56,0.28,1
0,0.3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.53,0.21,1
0,0,1
0.68,0.68,1
0.51,1.03,1
0.17,0,1
0,0,1
0.27,0.82,1
0,0,1
0.27,0.36,1
0.36,1.59,1
0.36,1.59,1
0,0,1
0.26,0.26,1
0.09,0.36,1
1.15,0.38,1
0,1.01,1
0.53,0.53,1
0.35,1.18,1
0.35,1.07,1
0,0,1
0.1,0.4,1
0.31,0.15,1
0.64,0.32,1
0.1,0.4,1
0.76,0.85,1
0.59,0.29,1
1.92,0,1
0.1,0.4,1
0,1.26,1
0,0,1
0.25,0.84,1
0.25,0.84,1
0,1.05,1
0,1.25,1
0.09,0.39,1
0,0,1
1.11,0.55,1
0.29,0.59,1
0.32,0.32,1
0.64,1.29,1
0.96,0,1
3.7,0,1
0.38,0.38,1
0.42,0.42,1
0,0,1
0.18,1.68,1
0,0.91,1
0,1.82,1
0,0,1
0.36,0.13,1
1.34,0,1
0,0.13,1
0,0,1
0,0,1
0.29,0,1
0.36,1.44,1
0.43,0.43,1
0,0.45,1
0,0.29,1
0.24,1.34,1
0.33,0.66,1
0,0,1
0.78,0.78,1
0,2.89,1
1.63,0,1
0,0.26,1
0,0,1
0.25,0.5,1
0.5,0,1
0.35,0,1
0,2.48,1
0.77,0.77,1
0.74,0.74,1
0,0,1
0.4,0.09,1
1.56,0,1
1.4,0,1
0,0,1
0.39,0,1
0.57,0.14,1
0,0,1
1.01,0.8,1
0.63,0,1
0,1.29,1
0,0,1
0.76,0.76,1
1.06,0,1
0.76,0.85,1
0,0,1
1.16,3.48,1
0.31,0.07,1
0.64,0.32,1
0.59,0.29,1
0,1.56,1
0,0.96,1
0.93,0,1
1.14,0,1
0,0,1
0,2.03,1
0,1.21,1
0.25,0,1
0.38,0.19,1
0.47,0.47,1
0,0,1
0,1.24,1
0,1.35,1
0,0.97,1
0.21,1.72,1
0.36,1.44,1
0.7,1.1,1
0,0,1
0.31,0.15,1
0.3,0.2,1
1.19,0,1
0.29,1.07,1
0,0,1
0.45,0.76,1
0.28,0.84,1
1.14,0.38,1
0,0,1
0,0,1
0,0,1
0,0,1
1.05,0,1
0,0,1
0.53,0.53,1
0,0,1
1,1,1
0.56,0.32,1
0,0,1
0.28,0,1
0.67,0.29,1
0.4,0.4,1
0.38,1.14,1
1.55,0,1
0.32,1.14,1
0,0,1
0.7,0.2,1
0.55,2.15,1
1.08,0.79,1
0,1.22,1
0,0,1
0.7,0,1
0.78,0.26,1
0.25,0.43,1
0.35,0.17,1
0.71,0.23,1
0,0,1
0,0.26,1
0.27,0,1
0.24,1.63,1
1.29,0,1
0.38,0,1
0.19,0.87,1
0,0,1
0,0,1
0.86,0,1
0,0,1
0,0.38,1
0.94,0.31,1
0,1.56,1
0.26,2.9,1
0.95,0.95,1
0.47,1.43,1
0.99,0.99,1
0,0,1
1.63,0,1
0.16,0.27,1
0,0,1
0.47,0.7,1
1.21,0,1
0,0,1
0,0,1
0.56,1.12,1
0.8,1.6,1
0,0.87,1
0,0,1
0,1.52,1
0,0,1
0.28,0.57,1
0,1.25,1
0,0,1
0.5,0.33,1
0,0,1
0,0,1
0,0,1
0,0,1
0.56,0.28,1
0,0,1
1.78,0,1
0,0,1
0,0,1
0.33,1.65,1
0.55,1.1,1
0,0.86,1
0.63,0,1
0,0,1
0,0,1
1.22,0.45,1
0,2.17,1
0.32,1.3,1
0,2.17,1
0,0,1
0.52,0,1
0,0,1
0.56,2.25,1
0.15,0.07,1
1.08,0.54,1
0,0,1
0.41,0,1
0.29,1.17,1
0.29,0,1
0.08,0.42,1
0.78,0,1
0.58,0.58,1
1.45,0.37,1
0,0.89,1
0,0.87,1
0,0,1
0,0,1
0,0,1
0.81,0,1
2.38,0.26,1
0.8,0.8,1
1.2,0,1
0.19,1.75,1
0,0.73,1
0,0,1
0,0,1
0,0,1
0,0,1
3.48,0,1
0.57,0.25,1
1.14,0.38,1
1.07,3.22,1
0,0.68,1
0,0.47,1
1.83,0.81,1
0,0.68,1
0,0,1
0.77,0,1
0,1.09,1
1.24,0.53,1
0.26,0.26,1
0.83,1.66,1
0,0,1
0,0,1
0.19,1.75,1
0,0,1
0,0,1
0.38,0,1
0,0,1
1.05,0,1
0.32,0.24,1
0,1.9,1
0,0,1
0.77,0,1
3.7,0,1
0,1.21,1
0.56,0.32,1
0,0,1
0,0,1
1.14,0.38,1
0.42,0.42,1
0.6,2.04,1
0.84,0.14,1
0.83,0.13,1
0.17,1.38,1
0.77,0,1
0.32,0.25,1
0,0,1
0.77,0,1
0.64,0,1
1.03,0.68,1
0,0,1
0.77,0,1
0.44,0.88,1
0.44,0.88,1
0,0.34,1
0.36,0.73,1
0.58,1.16,1
0,0.23,1
0,0,1
0.77,0,1
0.43,0.78,1
0,0,1
0,0.85,1
0,0,1
1.55,0,1
0,0,1
0.13,0,1
0.52,0,1
0.54,0.27,1
0,0.8,1
0,0,1
0,0,1
0,2.63,1
0,0,1
0.27,0.13,1
0,0.12,1
0,0.12,1
0,0.12,1
0.19,1.08,1
0.52,0,1
0,0,1
0,0,1
0.42,0.42,1
0.29,0.58,1
0.44,0.22,1
0,1.63,1
0,0,1
0.44,0.22,1
